electrical demand,hot water demand,space heating demand
24.0096,3.55764,502.371
32.1266,3.84093,384.666
26.0833,20.7879,317.599
38.1818,87.893,396.356
29.3753,36.701,281.75
30.1296,22.369,314.22
40.8073,7.59467,294.255
31.892,4.47965,287.846
38.4282,44.071,329.534
38.6323,19.3997,302.384
50.559,169.129,835.105
45.3764,62.2359,518.3
44.7512,7.9383,572.235
45.404,39.8551,519.058
158.48,13.7708,530.215
44.2518,36.9788,525.902
64.5447,104.145,608.34
73.6763,14.6767,572.008
58.7087,142.719,626.096
64.0644,13.9678,553.7
72.2876,212.866,512.038
61.6671,54.3704,598.486
90.0729,28.2056,558.744
52.7529,6.04441,245.717
65.0648,0,115.49
51.8647,12.5527,108.149
48.8065,0.86823,49.8916
50.5955,13.7576,27.3347
48.3097,4.26254,21.3544
57.0194,0.0527015,23.802
65.522,4.2593,25.6962
64.2241,13.9334,26.5823
89.4447,40.4887,25.4773
56.8465,477.6,24.696
55.1899,0,24.5549
68.8656,0,27.8051
83.6944,0,27.096
65.704,0,27.5327
114.04,396.569,60.544
220.967,0,81.5192
55.7858,0,81.68
42.5996,0,174.567
36.854,0,174.246
31.3036,0,169.472
41.6759,0.243311,1009.49
42.1583,0.0358419,606.516
48.8843,0.737082,558.072
37.7643,24.0141,354.324
34.7175,7.08491,320.865
31.3024,22.9544,324.019
28.413,27.2032,334.018
29.9153,31.6497,278.144
30.1068,101,260.878
34.7853,2.61951,295.749
27.8855,39.879,253.018
30.4618,32.8136,238.725
39.1926,14.1846,251.019
32.8115,6.42823,245.012
41.1683,141.906,726.475
40.8954,4.67393,418.974
43.3841,4.56692,446.362
36.3351,8.70267,417.93
36.0407,3.26686,388.81
52.4388,18.7663,392.697
69.4993,17.6338,464.752
86.5606,13.1892,442.713
67.3321,23.7943,497.724
67.7282,11.3762,414.646
56.3673,81.6441,395.237
54.0384,31.5332,371.428
84.7657,11.2319,351.464
45.2622,5.64835,196.903
60.3907,2.70943,86.5757
54.6017,5.01616,82.5913
56.9767,0.341225,39.3885
61.466,216.156,18.6726
56.3977,6.86245,15.6199
78.9209,35.8858,16.3159
53.3102,56.9919,18.4303
47.8342,7.44006,18.808
33.9543,0.341225,19.6621
38.0148,0,20.2247
35.412,0,21.1989
34.7626,0,21.3028
33.7398,0,26.0507
30.4186,0.341225,23.9418
30.826,7.44006,42.5198
31.4068,0,67.6032
30.0207,0,23.4173
39.5201,0,782.228
27.0276,0,373.368
32.0812,0,315.025
37.6128,0,327.551
57.8257,0,562.181
68.4245,551.012,370.305
87.7519,226.93,306.999
70.1924,10.6468,260.271
111.504,20.2829,250.174
47.6364,27.9378,180.712
39.3856,46.8109,315.95
36.566,10.3991,72.496
36.1289,45.9694,58.12
38.2721,59.9854,41.4614
50.5841,30.9333,13.1449
43.7082,28.3794,9.35136
44.2522,24.7338,8.05693
43.4066,8.12345,49.8214
52.6689,6.75076,219.855
49.0985,28.9918,246.274
35.7571,1.64607,247.823
46.0961,16.3882,334.734
40.1494,166.196,325.851
51.8759,9.2456,372.984
61.6166,42.0567,419.279
62.7156,102.722,363.123
57.8915,46.2322,199.863
53.6769,6.34573,193.153
53.4235,5.72433,174.904
49.4791,11.6546,166.284
49.8107,0.665567,159.86
48.9467,3.60016,151.773
53.4138,51.6651,119.135
49.4077,1.20229,41.332
56.9805,2.70954,28.0123
54.6309,4.22599,22.4011
47.5536,13.2355,22.8943
45.5148,0.0527015,24.0889
41.4303,0,25.4371
47.3182,0,39.9431
32.323,0,52.5836
33.2348,0,56.1726
37.0276,0,62.8651
27.0633,0,60.0753
36.5204,0,64.3164
26.9749,0,62.4819
29.609,0,64.8876
33.2417,0,53.7122
26.9967,0,760.808
38.0571,0,476.535
36.8433,10.9374,554.404
39.0033,0.559615,407.35
45.0835,7.50599,388.629
46.9427,37.1613,316.249
46.7928,84.589,179.622
38.3094,189.797,191.033
52.5948,39.0025,204.527
28.5116,16.7732,189.282
35.4369,31.0758,192.709
36.1688,45.2588,159.936
58.9274,84.292,233.711
43.534,618.348,245.741
71.1601,54.6654,174.47
192.366,19.468,197.435
95.6723,4.9117,187.705
63.172,1.18614,193.377
47.9652,3.89094,545.426
41.5254,8.34381,309.739
37.8268,2.11143,274.727
32.4167,4.90173,347.886
40.8534,76.5524,343.472
38.3145,20.2957,416.275
61.2902,18.2754,622.934
61.7032,3.58095,504.76
50.6721,28.8912,308.54
55.873,8.57477,250.166
72.1939,0.659163,263.334
55.5169,0.0722005,245.07
45.5373,1.98836,235.31
54.6588,10.3908,220.732
45.5426,0.138542,98.6097
48.7254,0.193239,48.8733
37.0117,84.3153,34.9772
45.7044,2.82263,26.6838
45.7321,11.7311,52.3565
37.5589,0.320249,62.2522
45.1735,2.54544,68.3565
35.8089,5.54436,69.9361
38.6153,0.341225,74.1881
34.7813,0,75.7264
30.5577,0,75.6199
35.0349,0,79.9492
30.7473,0,80.748
28.2744,14.2337,84.6381
35.9369,11.4625,85.7792
38.3448,0,100.945
29.0687,0.0379139,188.374
34.211,1.30346,174.321
32.7229,0.251342,183.273
36.1262,0.818642,796.392
37.6823,0.0555993,396.538
35.6983,1.18669,287.514
53.436,15.8244,482.845
30.7604,1.07057,273.738
39.2928,48.0739,236.192
39.1259,44.2525,213.14
33.0407,118.797,175.782
37.2266,431.112,131.119
44.2033,84.562,175.85
59.116,32.1081,97.2655
193.92,1.80298,86.4283
60.5948,10.8441,82.0638
54.2704,25.5752,97.7365
47.0016,115.726,412.911
49.4955,15.1909,198.334
50.976,6.7426,296.917
39.7777,195.616,308.711
37.933,1.0935,374.429
63.326,6.28456,364.682
99.9594,16.8783,501.37
86.1909,20.7197,465.355
90.9376,18.4571,547.939
79.4666,65.5377,492.41
66.9257,1.15625,481.089
75.3944,26.6898,484.573
62.785,7.60955,480.24
69.2868,8.36311,256.619
58.0441,11.5193,133.697
64.7178,0.199095,129.206
68.0158,1.10088,70.4498
50.1437,0.0351343,38.8091
54.6867,1.8649,34.8945
41.9506,25.5931,94.1495
40.406,0,103.517
46.9671,0,113.793
32.9551,0,119.442
33.5132,0,124.56
31.3424,0,131.851
32.9381,0,134.685
32.883,0,139.883
29.5655,0,137.322
31.8463,0,140.072
25.9063,0.0364966,156.856
31.8144,0,165.248
29.6156,0,242.699
32.2235,0,246.415
33.4453,0,235.16
28.107,87.8361,802.791
50.4115,154.642,977.794
49.0296,24.9314,608.285
60.3755,13.8286,386.59
28.1993,10.9083,348.798
34.1725,21.6609,471.403
30.5665,2.37673,387.293
27.1668,58.5274,341.574
32.9946,138.681,302.686
44.4683,9.12917,333.919
26.9626,12.7738,254.05
36.2886,4.09608,250.778
46.2781,7.75772,211.59
60.103,6.37778,198.783
42.6352,7.86079,594.205
50.0694,40.0378,203.374
40.4879,1.52541,263.181
65.9605,124.272,277.681
58.8989,4.71159,371.343
62.1073,0.145332,357.781
171.711,59.8537,468.695
120.882,91.9156,434.177
164.832,473.661,512.29
92.5469,8.60451,446.363
75.7524,60.6542,432.42
68.4523,1.18659,430.735
65.4461,2.33189,409.713
64.3892,1.08823,238.348
61.588,0.105403,113.39
66.0278,2.82256,60.6348
60.0517,0.234229,51.0043
52.6483,0.25245,25.6626
49.9273,67.0531,21.7685
39.9085,0.24872,24.7219
42.5479,0,25.8484
32.9126,0.0175672,26.1807
36.5318,0,36.1396
32.8292,0,59.2939
32.3309,0,67.2762
32.3335,0,71.4521
27.7179,0,72.2349
37.1922,0,81.31
23.985,0,85.8024
34.7258,0,89.8168
28.3206,0,97.3954
30.2596,0,196.797
31.9906,0,182.594
33.7738,0,154.666
41.8762,0,781.018
35.278,41.5376,555.283
42.4009,0,525.063
43.7221,184.924,531.167
47.5629,11.7057,404.839
24.8872,18.2469,360.342
48.3933,104.483,315.768
33.705,51.2185,289.816
32.8615,30.5513,235.256
29.6163,34.4645,272.073
32.1635,12.224,128.324
36.8075,2.16107,125.734
32.0645,2.75815,82.8072
32.8795,3.52555,90.2697
38.3323,7.48975,601.867
31.2803,8.82966,306.716
43.8852,13.0416,411.649
30.747,11.8931,247.052
35.8026,0.454771,373.68
39.7086,4.02596,348.59
42.4986,4.80796,414.95
77.1852,32.5033,402.442
64.2864,87.6937,451.596
51.5703,38.0984,394.309
68.2926,492.684,366.812
68.145,3.98271,357.037
63.6888,5.4817,360.401
94.2494,0.540289,186.594
69.3147,0.123651,53.4839
58.361,2.46433,48.8003
67.5229,0,48.066
56.038,0.298642,28.0099
56.7203,2.59755,24.6132
56.4417,0.522468,21.8172
43.8918,0.0351343,23.5605
49.7129,0.995473,24.3097
37.866,0.175672,25.1765
36.3341,0,37.0951
33.2181,0,56.6192
34.1814,0,48.469
35.8976,0,40.2391
25.6484,0,29.9832
33.6936,0,47.5064
28.0099,0,46.8026
31.5634,0.054745,59.611
30.4321,0.310221,133.94
31.4159,0.0729933,124.812
45.1528,0,158.296
57.9373,0,787.184
68.509,5.12278,530.317
55.5323,13.8514,298.046
74.024,46.3963,253.717
56.5157,501.963,184.669
37.6658,27.2005,174.731
32.4477,89.4716,154.179
26.7595,6.37768,132.633
30.7675,6.30816,54.9748
39.3165,1.72134,99.335
59.2748,23.9993,58.2416
61.7511,5.11481,44.7454
32.9468,44.3813,76.1198
44.5913,18.8457,80.9154
42.7921,6.08999,376.807
43.5822,45.511,176.385
35.7292,4.3979,269.999
29.8549,4.22245,262.631
39.6958,14.6749,322.881
40.4882,7.20507,313.908
63.9942,34.4427,403.835
77.4953,18.4217,381.742
201.788,111.332,677.157
110.248,60.8185,486.569
102.246,183.382,447.315
82.1603,20.6689,438.698
81.365,3.53445,422.486
78.9265,2.11168,250.805
64.0222,0.541397,133.395
70.2453,2.38663,129.138
60.4961,0.0364966,49.1616
51.0117,3.40569,28.3659
53.4206,43.2724,21.5313
50.3608,0.213586,23.1471
48.1611,0.537829,23.5187
35.7855,0.369565,24.8433
34.1634,0,25.097
35.4316,0,41.483
28.9796,0,60.0864
34.5002,0,61.0464
31.3905,0,69.6743
29.1532,0,53.4814
33.6369,0.298056,45.0095
25.9694,0,94.1266
35.5921,0.310221,70.6747
31.0245,0,149.522
26.3128,0,169.367
37.2164,0,168.343
30.2065,0.0364966,832.936
51.726,3.86728,544.565
53.1855,1.35961,313.244
35.1255,74.4113,177.778
58.9242,56.2945,247.811
40.4158,7.95757,252.288
45.7465,162.998,405.905
54.802,2.90763,292.839
32.7656,16.1248,91.3955
32.4544,87.5493,130.3
34.2673,418.174,70.6879
45.8562,5.60127,226.29
33.5496,6.04078,75.7216
43.7013,3.46492,52.8447
83.4489,6.56058,359.866
72.9257,3.39969,141.108
56.2563,36.4023,323.528
39.3413,8.66627,291.187
54.0233,5.86334,412.897
61.6301,0.852237,400.363
73.4778,62.8866,514.593
93.9792,223.62,495.796
280.184,49.6896,572.892
136.085,67.503,513.806
75.6155,69.795,503.98
84.3672,3.28458,508.329
71.7068,13.6159,515.25
74.1115,115.436,406.431
99.955,0.559646,267.406
62.6089,2.5245,153.926
65.4798,0.648324,72.2364
50.9941,1.20229,44.0686
50.9769,0.37169,41.9804
41.2896,0.374766,105.794
32.6111,68.1823,119.591
37.7813,0.0175672,127.384
36.1254,0,133.976
36.0034,0,139.541
32.5186,0,141.065
33.9069,0,137.504
29.957,0,126.469
33.4999,0,129.897
28.1414,0,150.112
30.6996,0,156.204
31.4433,0,168.589
30.5649,0,808.594
34.8718,0,643.848
37.2165,0,471.344
58.7927,1.84308,293.972
62.0795,0.346718,697.334
66.5755,120.52,575.999
70.4803,2.10675,524.121
41.6749,60.8097,279.203
37.575,88.7047,424.03
29.1548,33.1206,232.581
29.8681,564.744,214.948
37.689,157.312,135.768
36.5451,30.1389,281.611
154.487,81.3673,183.577
58.789,31.7666,83.2257
39.6751,25.4825,73.9353
226.253,2.21975,77.9137
78.5369,8.36646,123.742
147.111,3.55377,448.466
53.6669,37.3251,388.274
39.407,17.8064,341.34
44.3879,43.6654,504.005
74.1423,56.4777,525.75
122.473,70.1859,601.723
106.123,82.1705,641.309
82.85,6.70813,640.704
108.515,69.567,425.92
105.546,159.65,383.039
84.5074,124.674,381.397
74.974,6.33198,346.57
78.1873,50.7463,335.694
69.8197,7.61075,323.895
84.4175,0.347352,161.543
55.8829,5.45819,96.1267
55.6283,3.17283,99.1734
60.4071,4.22599,95.1083
44.9322,12.1929,97.3547
46.4594,0.914993,93.1095
42.9515,0,95.967
37.6193,0,90.3356
38.3588,0,99.309
32.4751,0,89.3002
34.1664,0,94.2167
32.7588,0,76.6197
34.9692,0,73.268
26.6319,0,27.8233
33.1768,0,27.0565
30.6391,0,51.2191
27.3147,0,773.436
31.2097,0,528.81
30.076,0,351.388
42.6331,0,340.629
41.6594,515.661,566.003
68.4224,15.6191,438.929
59.469,5.35631,347.948
27.4367,8.99092,320.249
33.6045,16.5923,251.849
24.6915,22.6554,312.403
37.5318,6.63973,268.822
42.105,47.8386,198.103
46.732,11.4702,205.226
42.9428,25.1757,219.124
57.0953,50.1447,165.338
36.5679,162.233,186.321
51.3661,203.377,175.01
52.1069,14.5869,213.598
63.6499,10.085,619.126
53.6713,7.98282,419.992
71.3028,12.2857,389.197
58.1852,23.3969,432.718
89.9027,11.6921,413.511
105.889,30.8122,460.135
88.8377,120.27,510.485
56.4973,48.7009,529.164
63.295,1.73384,292.588
55.9785,28.1295,274.049
50.0621,2.02268,262.659
56.2755,5.40543,247.197
61.8933,0,239.933
54.0867,1.73976,225.559
51.34,0.790523,95.1584
42.1026,2.80147,46.6808
46.5177,12.8875,31.3124
51.3186,0.968573,27.175
67.6508,1.82699,40.7584
58.7728,0.0379139,76.9571
52.69,0,79.5201
52.3452,0,99.3066
48.1333,0,99.4525
36.5332,0,121.971
24.3469,0,118.031
36.1078,0,135.884
30.3599,0,141.78
29.9984,0,152.188
29.8126,0,146.678
26.5095,0,142.26
38.3781,0,256.934
22.999,0.0364966,270.344
33.81,1.19222,282.32
39.6646,0.206814,830.434
36.7351,0,553.063
43.5754,49.7064,649.815
36.0384,92.7954,544.492
35.7971,8.21928,412.396
40.2544,113.4,556.097
29.2242,33.6189,312.101
24.1832,237.153,287.495
43.2682,403.155,218.295
42.0605,26.4908,228.125
56.8953,19.2889,191.416
35.6046,6.98676,208.603
26.8209,3.14221,205.545
52.6439,32.3276,207.271
30.832,17.1167,638.151
43.4185,10.0886,314.279
41.2633,7.35642,425.132
44.1189,15.9534,392.249
47.5201,5.89358,544.451
45.2607,7.26169,544.805
63.8276,76.9028,673.696
75.3843,16.0846,661.504
72.2321,46.946,720.829
124.363,63.7892,649.837
136.574,60.4334,638.006
93.1635,34.0416,654.79
90.4536,19.6837,628.669
82.792,11.916,532.408
87.482,70.2441,315.932
85.299,150.357,263.243
77.3701,0.0364966,94.4865
66.2419,1.8649,144.259
54.1046,0.516897,177.56
55.8161,0,177.739
54.3911,0,188.035
39.6037,0,191.403
37.8197,0.243311,199.405
33.2278,0,199.601
34.8535,0,206.781
32.3956,0,209.174
31.9275,0,206.551
30.5628,0,195.7
29.5139,0,198.276
29.8397,0,219.463
26.3371,0,221.243
32.6753,0,329.737
28.6506,0,337.614
36.074,0,354.47
42.1079,0.243311,884.679
55.0045,128.484,830.069
70.1293,1.13789,882.672
26.8076,10.4387,728.595
55.6898,22.5923,635.268
30.2579,116.782,1020.43
23.9121,218.456,790.732
56.6009,4.61722,693.805
32.8395,566.557,617.801
39.3368,172.524,642.159
39.3161,2.60092,625.327
39.9983,13.5322,601.418
50.7912,5.13975,543.955
49.5143,25.8131,583.849
42.4652,4.71402,915.916
47.3061,71.8102,717.383
63.8183,22.9995,691.898
83.6913,2.7716,675.724
71.6993,1.71782,667.333
86.2528,85.7544,658.764
69.7322,17.9716,709.082
67.9069,37.34,697.009
84.5799,57.5354,727.622
77.7906,28.1488,660.859
78.7587,9.52933,621.026
81.559,0.453235,608.809
64.4352,0.50487,568.623
61.4495,0.0364966,329.266
65.9002,25.4174,159.655
64.186,62.7823,316.82
63.6096,2.68879,73.2561
52.6261,0.0995473,35.8239
55.8556,4.96395,36.959
59.5346,0.0379139,96.6678
39.4442,0.0175672,99.5478
37.1728,0,105.425
37.226,0,105.364
35.8063,0,106.969
35.4338,0,113.036
29.631,0.341225,111.016
34.6388,0,113.735
30.7231,0,112.377
29.846,0,123.294
29.802,0,116.695
35.1316,0,120.466
31.4301,0,221.243
26.2421,0.0364966,244.746
33.9769,0.894168,222.782
31.1974,0.310221,806.251
45.5142,2.62776,811.756
37.9092,0.76643,502.389
33.7856,1.94842,401.98
42.2604,22.9396,357.331
27.2755,18.0602,530.611
34.1291,34.4202,414.107
37.2062,14.7123,356.87
28.2835,57.3247,332.103
48.4904,174.25,493.974
34.9162,4.9066,456.022
43.7994,31.249,342.169
39.6057,72.4736,280.109
50.2839,16.2206,287.33
58.5202,32.6227,666.433
74.3258,19.7635,491.321
66.2686,45.7967,488.053
165.113,36.7161,477.277
99.5347,16.4676,410.515
103.152,58.4027,428.768
186.495,52.6402,497.406
218.447,527.654,477.86
162.158,19.417,488.343
82.774,16.5742,428.61
103.15,31.497,407.925
76.9342,174.963,492.113
80.2412,12.2104,412.297
85.5021,11.682,243.94
82.956,4.18949,131.838
65.9575,0.0364966,122.977
62.6313,1.29516,45.2516
52.8858,0.787499,22.8641
45.9589,1.92653,15.3656
50.963,0.81329,16.3204
40.5371,0.0569377,16.7208
43.6516,0,19.0834
33.0694,0,20.1331
34.465,0,20.5865
31.338,0,21.5774
27.2013,0,21.1685
39.5714,0,21.0765
29.071,0,21.7125
28.9712,0,20.9469
29.1733,0.0561822,27.9225
28.7644,3.01511,75.7854
34.9485,0,167.642
27.0867,0,154.215
33.2859,0,136.652
41.2825,0,776.773
48.6948,0.824005,479.71
63.5765,48.2186,308.437
56.5982,142.617,485.69
41.4417,54.5529,193.882
46.2647,17.0024,243.526
37.0613,6.29579,261.045
49.6702,6.39281,234.952
31.8689,36.5562,165.611
40.36,31.1486,203.947
38.8266,5.22168,114.592
47.8619,408.066,100.204
41.079,257.754,152.393
53.1551,8.16597,109.055
61.1281,1.87515,507.848
47.1426,18.0806,234.849
48.0864,7.29512,308.116
43.3179,12.7676,260.301
63.9696,27.1376,322.679
63.2967,17.2443,315.824
71.0439,65.8778,391.059
90.0983,184.535,374.876
100.129,22.622,433.583
93.4409,86.4492,392.245
71.238,43.946,381.172
84.8095,3.05964,376.834
83.3244,1.00979,372.979
74.9583,0.894302,189.445
77.0368,0.0187274,62.0402
70.3913,11.8668,54.9372
66.5558,0.201807,60.0745
56.2586,3.36801,36.7119
53.1549,2.80932,30.2715
48.3948,53.4377,35.2798
48.9655,0.776562,70.4738
53.539,0,98.1764
31.3822,0,111.355
37.9592,0,117.942
29.7255,0,124.3
33.0789,0,131.491
34.5172,0,137.988
26.8116,0,136.868
29.8366,0.0374548,165.431
27.6268,0,149.049
27.0593,0,169.565
33.5242,0,252.16
28.3403,0,318.882
32.174,0,313.299
37.8545,0.249699,835.814
40.6992,98.9556,779.632
36.7978,38.9858,541.535
38.5435,2.75054,716.489
43.2635,30.8157,460.835
40.4712,113.51,382.847
42.2839,19.2875,167.802
37.6015,46.6143,244.662
43.5194,42.0551,235.458
34.772,36.8918,361.656
40.3917,30.5874,155.943
41.6808,88.7191,136.18
58.1989,27.5572,124.716
38.7837,435.912,70.1359
59.5405,5.08777,542.118
68.8223,26.502,271.571
44.6698,15.376,446.024
59.1733,55.1061,445.836
64.8269,17.5034,596.542
66.2493,12.2328,605.308
151.367,399.572,746.387
218.887,19.2846,705.053
95.7925,18.0417,781.257
85.2457,20.4994,713.805
94.6328,17.6351,710.631
87.8956,90.6171,708.106
83.8995,0.397864,677.195
69.333,1.19981,408.418
66.7157,2.7951,188.337
77.7546,1.10888,181.968
61.761,11.6463,90.2768
52.4236,0.93637,111.174
49.5241,0.328761,155.125
41.7949,2.21134,165.359
46.4472,0.0561822,169.211
40.6343,0.574307,168.454
35.7183,0.249699,172.906
37.9358,0,175.845
30.1115,0,176.869
31.6506,0,181.603
33.9827,0,179.044
30.7758,0,178.059
26.8712,0,175.993
30.724,0,171.48
27.38,0,149.505
31.9982,0,795.456
26.8881,0,694.906
27.3433,0.0374548,543.723
35.6215,0,463.356
35.2241,2.01007,684.994
40.2144,16.1243,563.441
43.3159,76.6827,558.474
36.711,39.5446,459.05
50.3923,4.66943,424.404
27.4415,77.2263,372.622
41.0125,15.455,388.903
29.6073,30.2744,577.131
49.5787,419.614,491.488
35.9377,113.961,408.977
37.1573,3.71362,328.635
45.36,8.30532,317.517
49.1333,28.7874,455.842
43.2828,21.8251,398.16
83.5941,218.147,828.997
56.5129,33.112,664.501
77.1521,13.2099,619.031
74.0521,51.4841,683.972
71.3213,16.3329,660.693
101.416,18.0788,667.234
95.0715,103.752,694.602
83.5258,17.9529,683.054
86.8007,125.826,459.224
87.7054,157.146,427.787
66.0256,66.511,424.765
76.9107,27.4141,390.893
64.9576,0.164352,383.243
71.0866,2.01457,351.94
73.5766,12.4482,214.056
59.9129,4.59461,131.063
68.8183,0.62789,117.313
45.0842,4.9073,111.434
45.2364,0.074966,117.483
42.6017,0.180284,119.426
31.177,0,119.332
45.1087,0,128.897
25.3021,0,128.072
37.0085,0,132.38
35.9938,0,137.077
31.1493,0,119.298
31.1927,0,107.172
26.6266,0.0374548,103.174
31.0791,0,172.633
28.6176,0,163.374
29.3999,0,792.835
32.0208,0,682.032
27.9331,0,472.363
44.098,7.52107,458.154
79.3836,103.088,695.658
62.236,0,654.583
43.5736,190.881,517.794
36.673,3.91578,493.959
35.2334,6.70284,887.969
43.7348,15.8183,522.219
29.7947,3.95632,473.412
30.3482,25.4866,337.048
45.415,32.0994,366.092
28.4292,7.08701,340.653
45.8869,60.6792,287.867
33.6438,10.7815,334.923
57.4797,11.519,268.03
69.5755,30.7617,211.699
43.2188,21.4462,693.727
47.3261,13.8689,546.079
66.566,26.6965,484.119
49.2184,3.48224,637.113
64.6754,4.20252,615.386
61.8839,107.889,635.518
150.676,593.055,651.388
154.931,78.3237,741.639
85.6112,102.948,429.359
240.019,21.3406,388.636
242.385,3.39071,391.354
189.783,5.19158,364.061
60.8465,0.0374548,366.439
56.5728,0.230971,434.852
68.9221,2.92339,248.985
71.1011,36.263,209.293
58.4103,1.92268,191.325
49.143,12.4037,177.62
46.259,2.37997,177.617
37.5858,0.0389093,182.569
44.7556,0.0570589,183.654
38.9081,0,194.309
27.3026,0,192.323
37.4339,0,196.145
31.3953,0,204.004
28.9994,0,200.613
32.9372,0,204.281
25.7954,0,193.64
33.6574,0,214.901
28.4826,0,226.447
26.8088,0.0374548,307.547
35.5947,0,338.693
28.6031,0.461942,308.185
37.3369,11.4716,869.454
39.3838,65.425,591.03
34.5315,2.06001,489.108
48.3292,20.3347,443.768
26.3842,17.3045,339.772
32.4842,8.57474,366.467
34.7736,17.7075,311.788
54.3593,69.9168,326.515
34.3952,553.754,216.23
36.0651,18.9675,481.296
38.7408,7.80946,258.359
114.111,67.1239,268.437
124.057,1.43666,255.411
46.1012,5.95042,266.109
44.8927,6.16361,796.168
56.9421,9.51304,540.679
72.9912,15.4325,622.275
99.2584,6.93105,604.831
68.6202,1.07842,896.618
85.5652,10.6522,893.269
73.3724,2.949,950.63
52.6036,2.51093,858.361
63.1835,15.3062,911.747
64.6828,198.177,833.839
62.37,65.0849,985.418
53.9436,45.1643,954.16
61.2216,12.9405,873.736
59.5959,38.0911,539.942
63.906,181.425,332.572
69.2756,5.27045,334.121
64.0095,0.790647,184.879
68.9116,0.239318,212.905
55.764,1.87495,213.917
52.326,1.18607,215.591
41.6097,0,216.122
45.747,0,218.536
39.4001,0.424488,228.81
34.9758,0.0749096,231.046
36.3869,0,238.708
29.0109,0,241.92
32.6979,0,245.777
34.1178,0,254.583
24.0495,0,246.759
35.4925,0,256.413
29.8249,0,250.987
31.8301,0,356.388
35.0541,0,366.656
31.9503,0.0374548,352.528
43.2095,0.212244,1099.24
36.4366,7.46599,1013.1
41.4539,14.5018,845.549
32.328,13.4847,795.983
28.7476,19.8222,628.261
29.9396,194.462,1237.08
34.8812,9.06458,931.209
30.2353,4.9557,649.57
43.2361,62.1187,561.405
52.7725,10.8364,658.888
36.3535,11.7192,627.807
42.3368,29.5154,522.202
38.1583,20.6783,475.286
62.2605,66.5036,452.518
70.8318,91.776,850.228
70.2417,463.695,650.579
47.6334,146.281,597.677
60.5168,15.1005,816.55
63.9539,35.9837,706.237
61.4427,10.0356,624.695
61.3248,53.9275,669.045
96.0194,36.8,651.382
98.4995,8.67954,668.48
98.4164,23.7905,596.945
67.2163,1.6274,560.758
70.4723,3.65405,565.268
70.9138,2.69967,697.042
69.1842,0.989702,466.047
70.9295,29.0037,237.277
66.0321,178.84,127.374
64.5377,15.3983,66.1459
56.2411,5.09566,37.7264
57.004,0.62789,31.1479
49.7141,0.580432,34.4224
40.6555,0.740506,41.2755
42.0722,0.0360567,73.4878
25.8761,0,72.6732
41.0466,0,78.6914
31.7371,0,78.9755
31.9861,0,84.2532
32.9631,0,87.5879
25.5447,0,70.8073
34.3181,0,88.2777
27.1906,0,91.1134
29.7166,0,118.439
31.2077,0,134.61
28.4946,0,209.795
28.7977,0,236.04
42.6558,4.40807,841.354
57.7701,32.5653,909.464
44.3704,111.066,787.645
46.7952,19.3226,659.916
46.5223,499.244,505.277
28.8587,108.844,561.589
35.8289,24.021,824.26
29.0794,181.339,584.71
33.6072,35.6101,507.261
30.9402,98.3507,530.127
63.706,29.9487,490.141
39.0316,5.72524,479.491
53.8148,21.2606,469.922
43.3014,63.9313,464.222
47.0747,13.0198,848.718
53.1231,12.6023,623.794
61.7127,14.4138,621.33
53.6621,16.783,615.65
70.1942,4.98957,600.206
58.4011,16.7845,783.311
60.9163,0.321005,746.934
103.681,30.9884,695.876
70.1089,61.2524,770.996
52.8537,9.76451,702.749
58.263,1.55612,686.557
64.0626,11.6608,696.155
60.0094,2.92686,673.434
79.5674,10.6996,386.377
65.1231,0.0374548,202.263
73.1021,0.758731,200.224
60.7596,0.296533,108.699
58.5182,95.0124,188.515
52.9456,132.915,199.708
45.4626,0.0561822,208.323
43.7099,0.772619,210.233
44.5702,1.42952,214.794
29.5479,0.0561822,223.848
33.3567,0,222.922
33.9565,0,231.512
28.6446,0,232.794
31.5958,0,230.231
27.1821,0,236.671
31.2358,0,237.789
28.4545,0,242.665
28.6553,0,174.704
36.0077,0,232.21
25.8045,0,344.947
37.4176,0,435.029
35.6296,0,1093.23
44.8817,130.193,1151.53
49.3641,0.29105,1059.63
34.9915,230.377,929.152
97.4167,373.675,721.209
108.929,40.145,1182.16
124.263,323.914,757.601
41.811,43.5798,668.941
46.3569,33.9951,692.029
44.4839,13.606,692.667
33.1326,17.0337,699.411
39.2966,5.35048,685.481
41.1454,5.66107,665.644
42.1614,39.5581,587.019
38.7495,14.7539,989.917
48.1591,10.1286,838.218
48.8286,59.4094,793.944
49.6266,28.3456,780.47
54.9421,4.54048,742.19
53.2159,19.5866,733.779
71.5232,36.8947,770.129
81.6167,26.4822,752.473
96.6849,34.5889,743.093
69.6041,14.2323,656.31
64.4883,3.05469,600.611
51.7443,3.60407,611.762
54.0619,0.584987,559.044
54.9662,0.0187274,334.608
50.9278,0.241776,142.296
51.6249,1.26338,136.667
45.9421,31.0823,68.0033
49.5099,2.70675,36.6334
53.678,3.70821,30.048
43.6531,0.826202,31.8751
36.6936,0.0389093,59.7105
31.8225,0,76.5626
33.5403,0,72.2928
36.1289,0,79.3124
26.6089,0,83.733
35.6788,0,85.8121
29.4278,0,84.2181
32.8225,0,68.5693
31.4469,0.0561822,106.084
27.0238,0,145.022
37.907,0.0374548,166.611
23.1307,0,256.045
29.1678,0,287.308
35.4168,0,269.443
47.733,2.75293,808.924
68.4192,17.0765,688.075
